season,league,date,time,status,home_name,away_name,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over25,odds_ft_under25,odds_btts_yes,odds_btts_no,homeGoalCount,awayGoalCount
2024,Brazil Serie B,2024-07-07,16:00:00,complete,Ituano,Botafogo SP,2.55,2.88,2.9,2.4,1.5,2.1,1.67,3,2
2024,Brazil Serie B,2024-07-07,18:30:00,complete,Guarani,Sport Recife,3.1,3.0,2.38,2.3,1.6,2.0,1.73,0,1
2024,Brazil Serie B,2024-07-08,20:00:00,complete,Avaí,Novorizontino,2.0,3.0,4.33,2.88,1.4,2.38,1.53,0,1
2024,Brazil Serie B,2024-07-08,21:00:00,complete,Amazonas,Vila Nova,2.2,3.1,3.6,2.5,1.5,2.1,1.67,1,2
2024,Brazil Serie B,2024-07-09,21:00:00,complete,Mirassol,CRB,1.7,3.7,4.75,2.2,1.65,2.2,1.62,1,0
2024,Brazil Serie B,2024-07-12,19:00:00,complete,Ponte Preta,Mirassol,2.9,2.75,2.88,2.88,1.4,2.25,1.57,4,2
2024,Brazil Serie B,2024-07-12,21:00:00,complete,Botafogo SP,Amazonas,2.1,2.9,4.1,3.4,1.33,2.63,1.44,0,1
2024,Brazil Serie B,2024-07-12,21:30:00,complete,Paysandu,Ceará,2.55,3.0,3.0,2.25,1.62,1.91,1.8,2,1
2024,Brazil Serie B,2024-07-13,15:30:00,complete,Novorizontino,Guarani,1.68,3.3,5.3,2.5,1.5,2.38,1.53,1,1
2024,Brazil Serie B,2024-07-13,17:00:00,complete,Sport Recife,América Mineiro,2.0,3.16,3.78,2.18,1.62,1.91,1.8,1,1
2024,Brazil Serie B,2024-07-13,18:00:00,complete,CRB,Coritiba,2.3,2.9,3.5,2.88,1.4,2.25,1.57,2,1
2024,Brazil Serie B,2024-07-14,16:00:00,complete,Vila Nova,Avaí,2.03,2.99,3.65,2.36,1.48,2.2,1.62,2,1
2024,Brazil Serie B,2024-07-14,19:15:00,complete,Chapecoense,Brusque,2.3,2.9,3.5,2.88,1.4,2.25,1.57,1,1
2024,Brazil Serie B,2024-07-15,20:00:00,complete,Santos,Ituano,1.25,5.75,15.0,1.65,2.2,2.38,1.53,2,0
2024,Brazil Serie B,2024-07-17,20:30:00,complete,CRB,Botafogo SP,1.73,3.4,5.25,2.5,1.5,2.25,1.57,4,1
2024,Brazil Serie B,2024-07-17,21:00:00,complete,Operário PR,Goiás,2.8,2.9,2.75,2.88,1.4,2.38,1.53,2,0
2024,Brazil Serie B,2024-07-18,20:00:00,complete,Vila Nova,Santos,3.1,3.0,2.45,2.4,1.53,2.0,1.73,1,1
2024,Brazil Serie B,2024-07-18,21:00:00,complete,Novorizontino,Chapecoense,1.85,3.1,5.25,2.7,1.44,2.5,1.5,1,0
2024,Brazil Serie B,2024-07-19,19:00:00,complete,Avaí,Ceará,2.35,3.0,3.4,2.7,1.44,2.2,1.62,0,1
2024,Brazil Serie B,2024-07-19,21:30:00,complete,Coritiba,Mirassol,2.1,3.0,4.0,2.88,1.4,2.25,1.57,0,1
2024,Brazil Serie B,2024-07-20,17:00:00,complete,América Mineiro,Amazonas,1.55,3.65,6.0,2.0,1.7,2.1,1.67,0,0
2024,Brazil Serie B,2024-07-20,17:00:00,complete,CRB,Ituano,1.5,3.75,7.0,1.9,1.8,2.2,1.62,1,0
2024,Brazil Serie B,2024-07-20,18:00:00,complete,Paysandu,Ponte Preta,1.62,3.7,5.75,2.1,1.7,2.0,1.73,1,0
2024,Brazil Serie B,2024-07-21,16:00:00,complete,Guarani,Goiás,2.75,2.8,2.85,2.46,1.49,2.25,1.57,2,3
2024,Brazil Serie B,2024-07-21,18:30:00,complete,Botafogo SP,Brusque,2.1,2.88,4.1,2.88,1.4,2.25,1.57,2,2
2024,Brazil Serie B,2024-07-22,20:00:00,complete,Santos,Coritiba,1.6,3.5,6.5,2.3,1.6,2.25,1.57,4,0
2024,Brazil Serie B,2024-07-23,19:00:00,complete,Operário PR,Novorizontino,2.3,2.8,3.75,3.4,1.33,2.5,1.5,0,0
2024,Brazil Serie B,2024-07-23,19:00:00,complete,Chapecoense,Sport Recife,3.0,2.88,2.7,2.7,1.44,2.1,1.67,1,1
2024,Brazil Serie B,2024-07-23,20:00:00,complete,Mirassol,Avaí,1.83,3.0,5.25,2.88,1.4,2.5,1.5,0,0
2024,Brazil Serie B,2024-07-23,21:00:00,complete,Ituano,América Mineiro,4.33,3.5,1.8,2.08,1.73,1.91,1.8,0,0
2024,Brazil Serie B,2024-07-23,21:30:00,complete,Ponte Preta,Vila Nova,2.1,3.1,3.75,2.25,1.62,1.91,1.8,2,0
2024,Brazil Serie B,2024-07-24,21:00:00,complete,Brusque,Paysandu,2.6,2.9,3.0,2.6,1.48,2.2,1.62,1,0
2024,Brazil Serie B,2024-07-24,21:30:00,complete,Amazonas,Guarani,1.9,3.25,4.33,2.6,1.48,2.25,1.57,1,1
2024,Brazil Serie B,2024-07-25,21:30:00,complete,Goiás,CRB,1.9,3.0,5.0,2.88,1.4,2.5,1.5,1,1
2024,Brazil Serie B,2024-07-25,21:30:00,complete,Ceará,Botafogo SP,1.45,4.2,7.0,2.25,1.62,2.5,1.5,4,1
2024,Brazil Serie B,2024-07-26,21:30:00,complete,Ituano,Vila Nova,3.1,3.2,2.3,2.35,1.57,2.0,1.73,0,0
2024,Brazil Serie B,2024-07-27,17:00:00,complete,Coritiba,Chapecoense,1.67,3.3,5.75,2.3,1.6,2.2,1.62,1,0
2024,Brazil Serie B,2024-07-27,17:00:00,complete,Mirassol,Operário PR,1.85,3.0,5.25,2.88,1.4,2.63,1.44,1,0
2024,Brazil Serie B,2024-07-27,18:00:00,complete,Sport Recife,Ponte Preta,1.53,3.7,8.0,2.05,1.75,2.2,1.62,3,1
2024,Brazil Serie B,2024-07-28,16:00:00,complete,Guarani,Brusque,1.95,3.2,4.1,2.7,1.44,2.25,1.57,1,0
2024,Brazil Serie B,2024-07-28,18:30:00,complete,América Mineiro,Ceará,1.91,3.4,4.0,2.35,1.57,2.1,1.67,2,2
2024,Brazil Serie B,2024-07-28,18:30:00,complete,CRB,Santos,3.4,2.8,2.5,2.7,1.44,2.2,1.62,1,1
2024,Brazil Serie B,2024-07-29,18:30:00,complete,Paysandu,Novorizontino,2.1,3.0,4.0,2.7,1.44,2.2,1.62,1,3
2024,Brazil Serie B,2024-07-30,21:00:00,complete,Avaí,Botafogo SP,1.73,3.1,6.0,2.7,1.44,2.5,1.5,1,1
2024,Brazil Serie B,2024-08-02,19:00:00,complete,Brusque,América Mineiro,3.4,2.9,2.35,2.7,1.44,2.2,1.62,0,0
2024,Brazil Serie B,2024-08-02,21:30:00,complete,Santos,Sport Recife,1.67,3.6,5.25,2.25,1.62,2.1,1.67,1,1
2024,Brazil Serie B,2024-08-03,17:00:00,complete,Botafogo SP,Coritiba,2.8,3.2,2.55,2.6,1.48,2.1,1.67,2,0
2024,Brazil Serie B,2024-08-03,21:30:00,complete,Amazonas,Ituano,1.61,3.55,4.6,2.2,1.63,2.2,1.62,1,0
2024,Brazil Serie B,2024-08-04,16:00:00,complete,Ponte Preta,Avaí,2.35,2.9,3.4,2.7,1.44,2.2,1.62,1,0
2024,Brazil Serie B,2024-08-04,18:30:00,complete,Operário PR,CRB,2.0,2.88,4.5,3.1,1.36,2.5,1.5,2,0
2024,Brazil Serie B,2024-08-04,18:30:00,complete,Novorizontino,Goiás,2.1,3.0,3.9,3.1,1.36,2.5,1.5,2,1
2024,Brazil Serie B,2024-08-05,18:30:00,complete,Chapecoense,Mirassol,2.8,2.8,2.8,3.1,1.36,2.38,1.53,0,1
2024,Brazil Serie B,2024-08-05,21:00:00,complete,Vila Nova,Paysandu,2.0,3.25,3.9,2.35,1.57,2.1,1.67,2,2
2024,Brazil Serie B,2024-08-06,21:00:00,complete,Ceará,Guarani,1.6,3.5,6.5,2.25,1.62,2.25,1.57,3,1
2024,Brazil Serie B,2024-08-09,19:15:00,complete,Avaí,Operário PR,2.25,2.77,3.38,2.72,1.37,2.63,1.44,1,0
2024,Brazil Serie B,2024-08-09,20:00:00,complete,Paysandu,Santos,2.8,2.95,2.3,2.25,1.58,2.0,1.73,0,3
2024,Brazil Serie B,2024-08-09,21:00:00,complete,Mirassol,Brusque,1.45,3.56,6.38,2.22,1.54,2.63,1.44,2,0
